Field,[RMS2003],xpos,ypos,Per (days),A (mag),Jsmag,Hmag,<Ks>mag,prob,log_m,Mass (M_Solar),jks_008,log_t,age_008 (years),delta_t (years),J-Ks,Mass,Kcor_008,age_008,delta_t
F2,975,219.651,848.037,410,0.305,21.74,20.83,20.02,111.98,0.2211000000000003,1.66,1.8200000000000003,9.280566499999999,1907947850.0,1965734,1.8200000000000003,1.6637957093870013,19.86,1907947850.2405274,1965733.9793686294
F2,805,849.506,87.339,423,0.297,21.54,20.81,20.02,110.03,0.2211000000000003,1.66,1.620000000000001,9.280566499999999,1907947850.0,1965734,1.620000000000001,1.6637957093870013,19.86,1907947850.2405274,1965733.9793686294
F2,723,234.762,350.07,426,0.436,20.96,20.02,20.02,120.21,0.2211000000000003,1.66,1.0400000000000027,9.280566499999999,1907947850.0,1965734,1.0400000000000027,1.6637957093870013,19.86,1907947850.2405274,1965733.9793686294
F2,651,501.926,11.122,447,0.537,22.11,21.27,20.09,120.26,0.22283000000000097,1.67,1.7,9.276267449999997,1889154382.0,1983159,2.120000000000001,1.6704366115029328,19.8517619047619,1889154382.0565937,1983159.0056008443
F2,857,144.135,662.058,476,0.432,21.52,20.57,20.01,108.2,0.22319999999999984,1.67,1.6099999999999994,9.275348000000001,1885159062.0,1986857,1.6099999999999994,1.6718603572044655,19.85,1885159061.6643045,1986856.7482599688
F2,998,675.854,236.591,449,0.169,21.61,20.76,20.01,80.53,0.22319999999999984,1.67,1.6999999999999993,9.275348000000001,1885159062.0,1986857,1.6999999999999993,1.6718603572044655,19.85,1885159061.6643045,1986856.7482599688
F2,918,311.623,31.425,335,0.257,21.05,20.3,20.01,100.02,0.22319999999999984,1.67,1.1400000000000006,9.275348000000001,1885159062.0,1986857,1.1400000000000006,1.6718603572044655,19.85,1885159061.6643045,1986856.7482599688
F2,715,356.303,157.95,436,0.361,21.29,20.3,20.01,114.22,0.22319999999999984,1.67,1.379999999999999,9.275348000000001,1885159062.0,1986857,1.379999999999999,1.6718603572044655,19.85,1885159061.6643045,1986856.7482599688
F2,762,868.161,351.759,391,0.442,21.3,20.82,20.01,122.35,0.22319999999999984,1.67,1.3900000000000006,9.275348000000001,1885159062.0,1986857,1.3900000000000006,1.6718603572044655,19.85,1885159061.6643045,1986856.7482599688
F2,815,716.371,310.165,438,0.449,21.85,21.02,20.01,118.93,0.22319999999999984,1.67,1.9400000000000013,9.275348000000001,1885159062.0,1986857,1.9400000000000013,1.6718603572044655,19.85,1885159061.6643045,1986856.7482599688
F2,1195,240.108,329.556,382,0.28,21.34,20.45,20.01,108.92,0.22319999999999984,1.67,1.4299999999999997,9.275348000000001,1885159062.0,1986857,1.4299999999999997,1.6718603572044655,19.85,1885159061.6643045,1986856.7482599688
F2,1012,631.397,109.589,399,0.308,21.17,20.3,20.01,112.66,0.22319999999999984,1.67,1.2600000000000016,9.275348000000001,1885159062.0,1986857,1.2600000000000016,1.6718603572044655,19.85,1885159061.6643045,1986856.7482599688
F2,685,547.669,746.478,419,0.404,21.65,20.9,20.0,119.3,0.22530000000000006,1.68,1.75,9.2701295,1862642465.0,2007643,1.75,1.6799640954848134,19.84,1862642465.477762,2007643.3864019802
F2,817,346.288,464.295,177,0.279,21.03,20.3,20.0,86.7,0.22530000000000006,1.68,1.1300000000000026,9.2701295,1862642465.0,2007643,1.1300000000000026,1.6799640954848134,19.84,1862642465.477762,2007643.3864019802
F2,935,276.218,750.716,197,0.241,21.24,20.49,20.0,80.03,0.22530000000000006,1.68,1.3399999999999999,9.2701295,1862642465.0,2007643,1.3399999999999999,1.6799640954848134,19.84,1862642465.477762,2007643.3864019802
F2,773,860.026,519.779,397,0.263,21.24,20.65,20.0,106.86,0.22530000000000006,1.68,1.3399999999999999,9.2701295,1862642465.0,2007643,1.3399999999999999,1.6799640954848134,19.84,1862642465.477762,2007643.3864019802
F2,745,764.869,387.731,196,0.304,21.57,20.84,20.0,87.14,0.22530000000000006,1.68,1.6700000000000017,9.2701295,1862642465.0,2007643,1.6700000000000017,1.6799640954848134,19.84,1862642465.477762,2007643.3864019802
F2,1267,351.482,692.093,437,0.557,23.03,21.75,20.38,122.89,0.22702045454545772,1.69,1.7,9.265854170454539,1844395995.0,2024410,2.7500000000000036,1.686632461092777,19.831807359307344,1844395994.7947714,2024410.1975262314
F2,1044,766.51,748.804,182,0.242,21.09,20.28,19.99,81.47,0.2274000000000005,1.69,1.2000000000000028,9.264911,1840394811.0,2028076,1.2000000000000028,1.688107113704921,19.83,1840394810.5780067,2028076.133308543
F2,964,700.009,428.179,387,0.275,21.29,20.24,19.99,108.45,0.2274000000000005,1.69,1.4000000000000021,9.264911,1840394811.0,2028076,1.4000000000000021,1.688107113704921,19.83,1840394810.5780067,2028076.133308543
F2,726,6.964,347.804,419,0.484,21.1,20.08,19.99,123.08,0.2274000000000005,1.69,1.2100000000000044,9.264911,1840394811.0,2028076,1.2100000000000044,1.688107113704921,19.83,1840394810.5780067,2028076.133308543
F2,1027,387.202,150.105,427,0.258,21.44,20.46,19.98,104.31,0.22950000000000004,1.7,1.5600000000000023,9.2596925,1818412885.0,2048137,1.5600000000000023,1.6962896022600826,19.82,1818412884.693729,2048137.2993165182
F2,743,49.043,131.927,452,0.245,21.07,20.35,19.98,98.15,0.22950000000000004,1.7,1.1900000000000013,9.2596925,1818412885.0,2048137,1.1900000000000013,1.6962896022600826,19.82,1818412884.693729,2048137.2993165182
F2,1454,61.897,796.132,360,0.497,21.54,20.8,19.98,122.09,0.22950000000000004,1.7,1.6600000000000001,9.2596925,1818412885.0,2048137,1.6600000000000001,1.6962896022600826,19.82,1818412884.693729,2048137.2993165182
F2,727,384.77,349.745,460,0.199,21.08,20.19,19.98,87.12,0.22950000000000004,1.7,1.1999999999999993,9.2596925,1818412885.0,2048137,1.1999999999999993,1.6962896022600826,19.82,1818412884.693729,2048137.2993165182
F2,722,214.223,359.629,431,0.34,21.16,20.15,19.98,113.32,0.22950000000000004,1.7,1.2800000000000011,9.2596925,1818412885.0,2048137,1.2800000000000011,1.6962896022600826,19.82,1818412884.693729,2048137.2993165182
F2,843,386.502,661.37,446,0.237,21.73,20.71,19.98,97.92,0.22950000000000004,1.7,1.8500000000000014,9.2596925,1818412885.0,2048137,1.8500000000000014,1.6962896022600826,19.82,1818412884.693729,2048137.2993165182
F2,775,442.662,159.731,431,0.353,21.55,20.84,19.97,114.39,0.23160000000000025,1.7,1.6800000000000033,9.254474,1796693514.0,2067809,1.6800000000000033,1.7045117524684748,19.81,1796693513.9214332,2067809.2905936146
F2,1112,620.794,311.416,393,0.365,21.6,20.88,19.97,117.79,0.23160000000000025,1.7,1.730000000000004,9.254474,1796693514.0,2067809,1.730000000000004,1.7045117524684748,19.81,1796693513.9214332,2067809.2905936146
F2,808,783.843,412.3,401,0.41,21.04,20.18,19.97,120.69,0.23160000000000025,1.7,1.1700000000000017,9.254474,1796693514.0,2067809,1.1700000000000017,1.7045117524684748,19.81,1796693513.9214332,2067809.2905936146
F2,692,164.06,165.64,395,0.41,20.93,19.94,19.97,120.74,0.23160000000000025,1.7,1.0600000000000023,9.254474,1796693514.0,2067809,1.0600000000000023,1.7045117524684748,19.81,1796693513.9214332,2067809.2905936146
F2,1135,91.713,2.622,394,0.485,21.27,20.21,19.97,124.24,0.23160000000000025,1.7,1.4000000000000021,9.254474,1796693514.0,2067809,1.4000000000000021,1.7045117524684748,19.81,1796693513.9214332,2067809.2905936146
F2,828,528.831,805.376,498,0.433,21.76,20.5,19.96,100.03,0.23370000000000002,1.71,1.9000000000000021,9.2492555,1775233562.0,2087075,1.9000000000000021,1.7127737565756094,19.8,1775233562.2671578,2087074.6344339652
F2,777,526.587,462.444,194,0.312,21.2,20.48,19.96,87.96,0.23370000000000002,1.71,1.3399999999999999,9.2492555,1775233562.0,2087075,1.3399999999999999,1.7127737565756094,19.8,1775233562.2671578,2087074.6344339652
F2,945,456.772,44.377,405,0.409,21.28,20.32,19.96,120.52,0.23370000000000002,1.71,1.4200000000000017,9.2492555,1775233562.0,2087075,1.4200000000000017,1.7127737565756094,19.8,1775233562.2671578,2087074.6344339652
F2,982,443.991,671.618,393,0.238,21.46,20.37,19.96,102.6,0.23370000000000002,1.71,1.6000000000000014,9.2492555,1775233562.0,2087075,1.6000000000000014,1.7127737565756094,19.8,1775233562.2671578,2087074.6344339652
F2,505,724.158,628.283,431,0.55,21.93,21.07,19.99,123.72,0.2355645454545472,1.72,1.7,9.244622104545451,1756394646.0,2103825,2.0400000000000027,1.7201429723009036,19.791121212121205,1756394645.8647246,2103825.1297367257
F2,691,161.947,593.063,473,0.482,21.3,20.72,19.95,111.18,0.23580000000000023,1.72,1.4500000000000028,9.244036999999999,1754029931.0,2105916,1.4500000000000028,1.7210758077588468,19.79,1754029931.193673,2105916.00479326
F2,598,576.358,405.224,446,0.396,21.23,20.5,19.95,114.63,0.23580000000000023,1.72,1.3800000000000026,9.244036999999999,1754029931.0,2105916,1.3800000000000026,1.7210758077588468,19.79,1754029931.193673,2105916.00479326
F2,896,148.425,12.985,439,0.229,21.17,20.24,19.94,97.59,0.23789999999999978,1.73,1.3300000000000018,9.2388185,1733079559.0,2124316,1.3300000000000018,1.7294181001318971,19.78,1733079559.1731274,2124316.2480128924
F2,779,621.909,244.18,505,0.506,20.82,20.27,19.94,99.54,0.23789999999999978,1.73,0.9800000000000004,9.2388185,1733079559.0,2124316,0.9800000000000004,1.7294181001318971,19.78,1733079559.1731274,2124316.2480128924
F2,653,761.328,478.053,402,0.32,21.2,20.63,19.94,113.86,0.23789999999999978,1.73,1.3599999999999994,9.2388185,1733079559.0,2124316,1.3599999999999994,1.7294181001318971,19.78,1733079559.1731274,2124316.2480128924
F2,545,319.482,579.227,576,0.601,22.32,20.67,20.11,66.13,0.2382604545454563,1.73,1.7,9.237922770454542,1729508777.0,2127429,2.3100000000000023,1.730854073663607,19.77828354978354,1729508777.4723835,2127428.963871915
F2,3201,671.573,133.334,242,0.347,24.05,22.9,20.68,34.0,0.2384095454545505,1.73,1.7,9.237552279545442,1728033985.0,2128712,3.4700000000000024,1.731448368358889,19.77757359307357,1728033985.4393566,2128712.4770675907
F2,927,39.207,632.947,430,0.694,23.05,21.74,20.35,127.06,0.23848636363636566,1.73,1.7,9.23736138636363,1727274599.0,2129373,2.8000000000000007,1.7317546547266442,19.777207792207783,1727274598.8173144,2129372.890419293
F2,864,717.957,378.409,484,0.45,22.11,21.27,20.04,106.14,0.23849590909091023,1.73,1.7,9.237337665909088,1727180260.0,2129455,2.1700000000000017,1.7317927177638037,19.777162337662332,1727180260.4790967,2129454.910377263
F2,570,331.109,213.328,437,0.435,20.86,20.01,19.93,118.47,0.2400000000000002,1.74,1.0300000000000011,9.2336,1712379421.0,2142258,1.0300000000000011,1.7378008287493762,19.77,1712379421.2449248,2142258.408681726
F2,778,583.304,118.457,476,0.436,21.66,20.83,19.93,108.38,0.2400000000000002,1.74,1.8300000000000018,9.2336,1712379421.0,2142258,1.8300000000000018,1.7378008287493762,19.77,1712379421.2449248,2142258.408681726
F2,676,265.506,126.52,451,0.322,21.38,20.47,19.93,108.04,0.2400000000000002,1.74,1.5500000000000007,9.2336,1712379421.0,2142258,1.5500000000000007,1.7378008287493762,19.77,1712379421.2449248,2142258.408681726
F2,1019,145.017,297.283,416,0.45,21.67,20.48,19.93,121.94,0.2400000000000002,1.74,1.8400000000000034,9.2336,1712379421.0,2142258,1.8400000000000034,1.7378008287493762,19.77,1712379421.2449248,2142258.408681726
F2,814,287.076,201.624,359,0.345,21.33,20.63,19.93,113.66,0.2400000000000002,1.74,1.5,9.2336,1712379421.0,2142258,1.5,1.7378008287493762,19.77,1712379421.2449248,2142258.408681726
F2,944,624.171,204.963,475,0.429,21.92,20.46,19.97,108.4,0.24079772727272908,1.74,1.7,9.23161764772727,1704581017.0,2148951,2.0500000000000043,1.7409958154401126,19.76620129870129,1704581017.3819554,2148950.5563090425
F2,644,68.446,709.041,457,0.357,21.27,20.59,19.92,109.5,0.24209999999999976,1.75,1.4499999999999993,9.228381500000001,1691926529.0,2159726,1.4499999999999993,1.7462241896113444,19.76,1691926528.579066,2159725.755582292
F2,769,192.557,554.662,402,0.226,21.42,20.55,19.92,100.2,0.24209999999999976,1.75,1.6000000000000014,9.228381500000001,1691926529.0,2159726,1.6000000000000014,1.7462241896113444,19.76,1691926528.579066,2159725.755582292
F2,525,827.538,654.031,454,0.507,20.86,19.94,19.92,117.63,0.24209999999999976,1.75,1.0399999999999991,9.228381500000001,1691926529.0,2159726,1.0399999999999991,1.7462241896113444,19.76,1691926528.579066,2159725.755582292
F2,1153,176.104,27.906,494,0.433,22.18,20.97,20.05,101.64,0.24259500000000123,1.75,1.7,9.227151424999997,1687141177.0,2163772,2.2300000000000004,1.7482156350452935,19.75764285714285,1687141176.5864146,2163772.113665253
F2,1512,869.103,267.056,275,0.365,23.03,21.47,20.33,98.32,0.2426863636363672,1.75,1.7,9.226924386363628,1686259411.0,2164516,2.8000000000000043,1.7485834503091449,19.757207792207776,1686259410.545512,2164515.9608654324
F2,856,123.108,645.115,376,0.328,21.38,20.46,19.91,113.93,0.24419999999999997,1.75,1.5700000000000003,9.223163,1671717928.0,2176702,1.5700000000000003,1.7546883796679142,19.75,1671717928.0444882,2176701.8076672335
F2,666,770.632,463.31,370,0.308,20.95,20.07,19.91,111.41,0.24419999999999997,1.75,1.1400000000000006,9.223163,1671717928.0,2176702,1.1400000000000006,1.7546883796679142,19.75,1671717928.0444882,2176701.8076672335
F2,351,335.357,155.84,488,0.589,21.44,20.18,19.91,108.65,0.24419999999999997,1.75,1.6300000000000026,9.223163,1671717928.0,2176702,1.6300000000000026,1.7546883796679142,19.75,1671717928.0444882,2176701.8076672335
F2,809,131.859,25.982,451,0.138,21.22,20.24,19.91,68.01,0.24419999999999997,1.75,1.4100000000000001,9.223163,1671717928.0,2176702,1.4100000000000001,1.7546883796679142,19.75,1671717928.0444882,2176701.8076672335
F2,861,549.033,372.27,408,0.256,21.29,20.25,19.91,105.51,0.24419999999999997,1.75,1.4800000000000004,9.223163,1671717928.0,2176702,1.4800000000000004,1.7546883796679142,19.75,1671717928.0444882,2176701.8076672335
F2,734,20.15,269.139,431,0.522,22.42,21.32,20.12,122.88,0.24545909090909235,1.76,1.7,9.220034159090906,1659717446.0,2186638,2.400000000000002,1.759782890318256,19.744004329004323,1659717446.0741563,2186637.756667547
F2,656,607.63,715.505,459,0.426,21.4,20.79,19.9,113.09,0.2463000000000004,1.76,1.6000000000000014,9.2179445,1651750702.0,2193170,1.6000000000000014,1.7631935968238341,19.74,1651750701.782776,2193170.360010606
F2,966,461.003,9.151,408,0.423,21.68,20.93,19.9,121.16,0.2463000000000004,1.76,1.8800000000000026,9.2179445,1651750702.0,2193170,1.8800000000000026,1.7631935968238341,19.74,1651750701.782776,2193170.360010606
F2,1161,264.717,721.636,500,0.744,23.35,22.08,20.42,106.15,0.24754954545454888,1.77,1.7,9.214839379545445,1639983126.0,2202722,3.030000000000001,1.7682739355602626,19.734049783549768,1639983125.9518628,2202722.137004272
F2,406,267.293,-12.372,451,0.497,20.88,19.97,19.89,118.04,0.24839999999999995,1.77,1.0899999999999999,9.212726,1632021967.0,2209116,1.0899999999999999,1.7717400399431227,19.73,1632021966.786784,2209115.509677598
F2,531,141.483,398.036,444,0.457,20.96,20.22,19.89,118.1,0.24839999999999995,1.77,1.1700000000000017,9.212726,1632021967.0,2209116,1.1700000000000017,1.7717400399431227,19.73,1632021966.786784,2209115.509677598
F2,579,464.394,206.324,504,0.387,21.37,20.29,19.89,95.43,0.24839999999999995,1.77,1.5800000000000018,9.212726,1632021967.0,2209116,1.5800000000000018,1.7717400399431227,19.73,1632021966.786784,2209115.509677598
F2,554,276.199,581.529,469,0.446,20.81,20.02,19.89,111.08,0.24839999999999995,1.77,1.0199999999999996,9.212726,1632021967.0,2209116,1.0199999999999996,1.7717400399431227,19.73,1632021966.786784,2209115.509677598
F2,449,563.957,505.081,513,0.521,21.01,20.03,19.88,96.35,0.2505000000000004,1.78,1.230000000000004,9.207507499999998,1612528874.0,2224522,1.230000000000004,1.7803279088537305,19.72,1612528874.4843965,2224521.6814558455
F2,738,729.1,572.033,337,0.248,21.17,20.27,19.88,98.94,0.2505000000000004,1.78,1.3900000000000041,9.207507499999998,1612528874.0,2224522,1.3900000000000041,1.7803279088537305,19.72,1612528874.4843965,2224521.6814558455
F2,869,261.072,301.476,480,0.392,20.94,20.25,19.88,104.85,0.2505000000000004,1.78,1.1600000000000037,9.207507499999998,1612528874.0,2224522,1.1600000000000037,1.7803279088537305,19.72,1612528874.4843965,2224521.6814558455
F2,510,553.145,557.418,558,0.567,21.19,20.29,19.88,74.94,0.2505000000000004,1.78,1.4100000000000037,9.207507499999998,1612528874.0,2224522,1.4100000000000037,1.7803279088537305,19.72,1612528874.4843965,2224521.6814558455
F2,470,413.81,765.776,433,0.514,20.93,19.89,19.88,122.3,0.2505000000000004,1.78,1.1500000000000021,9.207507499999998,1612528874.0,2224522,1.1500000000000021,1.7803279088537305,19.72,1612528874.4843965,2224521.6814558455
F2,632,684.77,31.204,454,0.363,21.45,20.23,19.87,110.68,0.25259999999999994,1.79,1.6799999999999997,9.202289,1593268610.0,2239374,1.6799999999999997,1.7889574043521879,19.71,1593268610.3272567,2239373.653390098
F2,614,260.17,752.254,426,0.332,21.46,20.59,19.87,113.28,0.25259999999999994,1.79,1.6900000000000013,9.202289,1593268610.0,2239374,1.6900000000000013,1.7889574043521879,19.71,1593268610.3272567,2239373.653390098
F2,593,826.095,702.382,432,0.39,20.76,19.91,19.87,116.83,0.25259999999999994,1.79,0.990000000000002,9.202289,1593268610.0,2239374,0.990000000000002,1.7889574043521879,19.71,1593268610.3272567,2239373.653390098
F2,519,116.502,331.936,466,0.494,20.76,20.09,19.87,113.82,0.25259999999999994,1.79,0.990000000000002,9.202289,1593268610.0,2239374,0.990000000000002,1.7889574043521879,19.71,1593268610.3272567,2239373.653390098
F2,567,828.328,263.4,477,0.418,20.85,20.05,19.86,107.21,0.25470000000000015,1.8,1.0900000000000034,9.197070499999999,1574238393.0,2253657,1.0900000000000034,1.7976287282083272,19.7,1574238393.3843105,2253656.582062432
F2,730,237.848,279.713,467,0.408,20.96,20.13,19.85,109.9,0.2567999999999997,1.81,1.2100000000000009,9.191852,1555435476.0,2267356,1.2100000000000009,1.8063420831699752,19.69,1555435475.9403746,2267356.0275591384
F2,683,168.621,199.772,369,0.371,21.21,20.59,19.84,116.82,0.25890000000000013,1.82,1.4700000000000024,9.1866335,1536857143.0,2280458,1.4700000000000024,1.8150976729677177,19.68,1536857143.0992978,2280457.9780656467
F2,602,327.154,294.349,458,0.208,21.16,20.45,19.84,89.67,0.25890000000000013,1.82,1.4200000000000017,9.1866335,1536857143.0,2280458,1.4200000000000017,1.8150976729677177,19.68,1536857143.0992978,2280457.9780656467
F2,315,119.328,571.688,482,0.629,20.77,19.76,19.84,111.76,0.25890000000000013,1.82,1.0300000000000011,9.1866335,1536857143.0,2280458,1.0300000000000011,1.8150976729677177,19.68,1536857143.0992978,2280457.9780656467
F2,1416,193.155,727.949,430,0.269,22.86,21.6,20.22,105.58,0.25958727272727566,1.82,1.7,9.18492562727272,1530825286.0,2284614,2.740000000000002,1.817972346171492,19.67672727272726,1530825286.118354,2284613.8212834126
F2,820,608.691,220.076,511,0.625,22.11,21.49,19.97,99.42,0.2604281818181837,1.82,1.7,9.182835968181813,1523477232.0,2289609,2.240000000000002,1.8214958320186168,19.672722943722935,1523477232.0033953,2289608.969015424
F2,640,823.333,255.813,429,0.325,21.07,20.04,19.83,112.25,0.26100000000000056,1.82,1.3400000000000034,9.181415,1518500712.0,2292949,1.3400000000000034,1.8238957023196403,19.669999999999998,1518500712.392062,2292948.874030801
F2,601,227.961,389.674,451,0.249,20.9,20.25,19.83,99.01,0.26100000000000056,1.82,1.1700000000000017,9.181415,1518500712.0,2292949,1.1700000000000017,1.8238957023196403,19.669999999999998,1518500712.392062,2292948.874030801
F2,517,711.276,414.502,466,0.463,21.82,21.0,19.87,112.69,0.2617977272727279,1.83,1.7,9.179432647727271,1511585258.0,2297531,2.0500000000000007,1.8272489764105408,19.666201298701296,1511585257.9813683,2297530.9075701656
F2,625,216.687,846.436,461,0.309,21.76,20.71,19.85,104.37,0.261865,1.83,1.7,9.179265475,1511003516.0,2297913,2.0100000000000016,1.827532041354261,19.665880952380952,1511003516.3018923,2297913.1723561245
F2,679,672.37,757.677,465,0.339,21.95,20.86,19.91,105.99,0.2626963636363644,1.83,1.7,9.177199536363634,1503832743.0,2302584,2.1400000000000006,1.8310338100942003,19.661922077922075,1503832742.5255334,2302583.79745433
F2,528,810.748,227.502,389,0.277,21.21,20.48,19.82,108.79,0.2631000000000001,1.83,1.490000000000002,9.1761965,1500363533.0,2304816,1.490000000000002,1.8327363769361253,19.66,1500363533.389399,2304815.6318419636
F2,700,810.154,784.95,200,0.224,21.09,20.4,19.82,77.28,0.2631000000000001,1.83,1.370000000000001,9.1761965,1500363533.0,2304816,1.370000000000001,1.8327363769361253,19.66,1500363533.389399,2304815.6318419636
F2,440,603.394,170.867,529,0.363,21.49,20.29,19.82,83.18,0.2631000000000001,1.83,1.7699999999999996,9.1761965,1500363533.0,2304816,1.7699999999999996,1.8327363769361253,19.66,1500363533.389399,2304815.6318419636
F2,1059,245.611,319.988,605,0.704,23.32,21.6,20.36,52.8,0.263249090909095,1.83,1.7,9.1758260090909,1499084139.0,2305634,3.0600000000000023,1.8333656532704166,19.659290043290024,1499084138.7922115,2305634.0583641706
F2,542,854.465,430.49,457,0.436,21.84,20.83,19.87,114.09,0.26386409090909213,1.84,1.7,9.174297734090906,1493818158.0,2308976,2.0700000000000003,1.8359637028323157,19.656361471861466,1493818157.7266731,2308976.0470189066
F2,603,200.621,102.823,412,0.292,21.43,20.52,19.81,110.35,0.2652000000000003,1.84,1.7200000000000024,9.170978,1482442987.0,2316046,1.7200000000000024,1.8416199035246723,19.65,1482442987.3191347,2316045.66695298
F2,441,541.1,317.749,474,0.061,21.24,20.11,19.81,9.98,0.2652000000000003,1.84,1.5300000000000011,9.170978,1482442987.0,2316046,1.5300000000000011,1.8416199035246723,19.65,1482442987.3191347,2316045.66695298
F2,490,597.413,11.477,428,0.377,21.52,20.59,19.81,116.56,0.2652000000000003,1.84,1.8100000000000023,9.170978,1482442987.0,2316046,1.8100000000000023,1.8416199035246723,19.65,1482442987.3191347,2316045.66695298
F2,942,738.35,482.234,469,0.517,22.57,21.43,20.1,113.62,0.2672231818181834,1.85,1.7,9.165950393181815,1465380450.0,2326251,2.5700000000000003,1.8502191933377972,19.640365800865794,1465380449.8966892,2326251.420143181
F2,663,497.577,237.269,198,0.22,20.97,20.19,19.8,76.71,0.26729999999999987,1.85,1.2699999999999996,9.1657595,1464736487.0,2326627,1.2699999999999996,1.8505464897947081,19.64,1464736486.6880653,2326626.9164071186
F2,751,374.288,560.951,398,0.326,21.29,20.22,19.8,114.51,0.26729999999999987,1.85,1.5899999999999999,9.1657595,1464736487.0,2326627,1.5899999999999999,1.8505464897947081,19.64,1464736486.6880653,2326626.9164071186
F2,515,217.426,544.319,457,0.3,20.91,20.2,19.8,104.44,0.26729999999999987,1.85,1.2100000000000009,9.1657595,1464736487.0,2326627,1.2100000000000009,1.8505464897947081,19.64,1464736486.6880653,2326626.9164071186
F2,466,497.668,115.838,467,0.381,21.14,20.87,19.8,108.37,0.26729999999999987,1.85,1.4400000000000013,9.1657595,1464736487.0,2326627,1.4400000000000013,1.8505464897947081,19.64,1464736486.6880653,2326626.9164071186
F2,508,199.389,-20.741,418,0.389,20.94,19.99,19.8,118.48,0.26729999999999987,1.85,1.240000000000002,9.1657595,1464736487.0,2326627,1.240000000000002,1.8505464897947081,19.64,1464736486.6880653,2326626.9164071186
F2,1152,815.906,748.255,505,0.512,22.65,21.45,20.12,99.7,0.2692222727272746,1.86,1.7,9.160982652272722,1448713984.0,2335734,2.629999999999999,1.8587555262421749,19.63084632034631,1448713984.061967,2335734.0825242638
F2,504,43.53,766.677,426,0.313,21.59,20.63,19.79,111.44,0.2694000000000003,1.86,1.9000000000000021,9.160540999999998,1447241475.0,2336548,1.9000000000000021,1.859516344462469,19.63,1447241474.9083521,2336547.860698792
F2,463,217.575,43.394,458,0.367,20.89,20.17,19.79,109.95,0.2694000000000003,1.86,1.2000000000000028,9.160540999999998,1447241475.0,2336548,1.2000000000000028,1.859516344462469,19.63,1447241474.9083521,2336547.860698792
F2,620,373.103,646.696,462,0.389,21.84,20.64,19.85,110.28,0.2701304545454557,1.86,1.7,9.158725820454542,1441205200.0,2339842,2.09,1.8626465594253714,19.62652164502164,1441205200.0896842,2339841.906479196
F2,511,559.647,843.494,434,0.32,21.75,20.81,19.82,111.05,0.2702313636363647,1.86,1.7,9.158475061363633,1440373297.0,2340291,2.030000000000001,1.8630793989310621,19.62604112554112,1440373296.8370457,2340290.5542835635
F2,486,12.504,328.661,477,0.448,20.75,19.97,19.78,108.55,0.27149999999999985,1.87,1.0700000000000003,9.1553225,1429955426.0,2345798,1.0700000000000003,1.8685296772558522,19.62,1429955425.9284132,2345797.5449175597
F2,616,74.593,149.486,456,0.333,21.89,20.7,19.86,107.85,0.2721631818181831,1.87,1.7,9.153674493181814,1424539491.0,2348577,2.1300000000000026,1.87138516258289,19.616841991341985,1424539490.8469744,2348577.4589485303
F2,422,45.001,693.969,468,0.499,21.43,20.73,19.77,113.37,0.2736000000000003,1.88,1.7600000000000016,9.150103999999999,1412875844.0,2354366,1.7600000000000016,1.8775866989193513,19.61,1412875843.868128,2354365.599120308
F2,607,140.22,119.771,436,0.147,21.38,20.39,19.77,73.89,0.2736000000000003,1.88,1.7100000000000009,9.150103999999999,1412875844.0,2354366,1.7100000000000009,1.8775866989193513,19.61,1412875843.868128,2354365.599120308
F2,398,382.47,153.388,493,0.392,21.42,20.38,19.77,100.1,0.2736000000000003,1.88,1.7500000000000036,9.150103999999999,1412875844.0,2354366,1.7500000000000036,1.8775866989193513,19.61,1412875843.868128,2354365.599120308
F2,532,787.989,400.477,452,0.366,21.01,20.01,19.77,111.36,0.2736000000000003,1.88,1.3400000000000034,9.150103999999999,1412875844.0,2354366,1.3400000000000034,1.8775866989193513,19.61,1412875843.868128,2354365.599120308
F2,442,185.512,530.924,450,0.344,21.46,20.61,19.77,110.17,0.2736000000000003,1.88,1.7900000000000027,9.150103999999999,1412875844.0,2354366,1.7900000000000027,1.8775866989193513,19.61,1412875843.868128,2354365.599120308
F2,363,191.899,355.583,422,0.452,20.86,19.89,19.77,121.44,0.2736000000000003,1.88,1.1900000000000013,9.150103999999999,1412875844.0,2354366,1.1900000000000013,1.8775866989193513,19.61,1412875843.868128,2354365.599120308
F2,1098,683.389,648.228,440,0.495,22.42,21.55,20.03,120.39,0.2736577272727292,1.88,1.7,9.149960547727268,1412409232.0,2354591,2.490000000000002,1.8778362880065869,19.6097251082251,1412409232.4114919,2354591.4069861867
F2,445,553.145,180.724,454,0.466,21.85,20.87,19.84,116.15,0.2742968181818195,1.88,1.7,9.14837240681818,1407253725.0,2357056,2.110000000000003,1.880601673246383,19.606681818181812,1407253724.6990154,2357056.326926476
F2,395,105.867,375.836,445,0.197,20.93,20.16,19.76,89.43,0.27569999999999983,1.89,1.2699999999999996,9.144885500000001,1396000263.0,2362242,1.2699999999999996,1.8866876212189516,19.6,1396000262.6585557,2362242.2578777913
F2,543,446.794,197.546,409,0.315,21.21,20.36,19.76,113.1,0.27569999999999983,1.89,1.5500000000000007,9.144885500000001,1396000263.0,2362242,1.5500000000000007,1.8866876212189516,19.6,1396000262.6585557,2362242.2578777913
